Run,Iteration Number,Time to Solve(ms),Success
204,10,28.8960,1
204,11,13.4810,1
204,12,26.1880,1
204,13,19.3590,1
204,14,21.4610,1
204,15,10.8940,1
204,16,35.2940,1
204,17,13.8150,1
204,18,6.2540,1
204,19,0.8430,1
204,20,5.1310,1
204,21,31.7780,1
204,22,4.7420,1
204,23,0.5390,1
204,24,3.1830,1
204,25,4.6660,1
204,26,3.5100,1
204,27,0.3070,1
204,28,0.3330,1
204,29,16.2200,1
204,30,33.2110,1
204,31,1.8450,0
205,1,0.4750,1
205,2,5.5670,1
205,3,18.3700,1
205,4,29.4060,1
205,5,22.2340,1
205,6,4.8610,1
205,7,5.8140,1
205,8,10.1540,1
205,9,15.4330,1
205,10,5.5460,1
205,11,7.4380,1
205,12,26.3740,1
205,13,45.4730,1
205,14,36.7230,1
205,15,13.9640,1
205,16,22.4860,1
205,17,1.9150,1
205,18,23.8330,1
205,19,18.3770,1
205,20,0.2100,0
206,1,16.4680,1
206,2,55.0400,1
206,3,30.4250,1
206,4,15.8880,1
206,5,16.2150,1
206,6,0.1150,1
206,7,23.1570,1
206,8,0.1720,1
206,9,28.3160,1
206,10,15.2960,1
206,11,0.7130,1
206,12,1.3390,1
206,13,19.1840,1
206,14,11.5330,1
206,15,7.3550,1
206,16,0.7130,1
206,17,7.1090,1
206,18,0.7620,1
206,19,14.1860,1
206,20,36.0590,1
206,21,30.4340,1
206,22,0.6730,1
206,23,6.3660,1
206,24,6.2100,1
206,25,26.6810,1
206,26,3.5070,1
206,27,0.4460,0
207,1,2.5650,1
207,2,15.8700,1
207,3,11.0460,1
207,4,29.5390,1
207,5,7.4580,1
207,6,9.1520,1
207,7,5.2950,1
207,8,29.2440,1
207,9,2.4370,1
207,10,17.6780,1
207,11,13.0090,1
207,12,4.2390,1
207,13,17.6380,1
207,14,0.2090,1
207,15,10.8790,1
207,16,26.9760,1
207,17,29.7070,1
207,18,2.8730,1
207,19,8.5780,1
207,20,7.7450,1
207,21,0.1570,0
208,1,31.8660,1
208,2,7.0830,1
208,3,25.0640,1
208,4,32.4150,1
208,5,16.2840,1
208,6,22.6990,1
208,7,0.0830,1
208,8,27.4360,1
208,9,1.9910,1
208,10,17.9130,1
208,11,12.9230,1
208,12,17.8570,1
208,13,42.7530,1
208,14,11.5400,1
208,15,17.3570,1
208,16,30.8910,1
208,17,18.8640,1
208,18,16.3910,1
208,19,78.5320,0
209,1,21.5070,1
209,2,18.3990,1
209,3,17.1130,1
209,4,28.4270,1
209,5,0.3620,1
209,6,18.3120,1
209,7,51.6220,1
209,8,0.2950,1
209,9,14.4640,1
209,10,48.1060,1
209,11,23.3610,1
209,12,19.6230,1
209,13,0.8360,1
209,14,26.1270,1
209,15,11.2430,1
209,16,17.9040,1
209,17,45.3560,1
209,18,13.7090,1
209,19,18.2400,1
209,20,48.5100,1
209,21,0.1940,0
210,1,1.1880,1
210,2,21.0630,1
210,3,24.4350,1
210,4,0.1320,1
210,5,21.4240,1
210,6,2.3170,1
210,7,21.3310,1
210,8,25.4720,1
210,9,23.7560,1
210,10,32.1320,1
210,11,17.6090,1
210,12,51.9560,1
210,13,46.2500,1
210,14,35.3230,1
210,15,1.6330,1
210,16,18.8190,1
210,17,3.3760,1
210,18,6.2280,1
210,19,18.6710,1
210,20,0.3800,1
210,21,29.8210,1
210,22,5.5890,1
210,23,47.1160,1
210,24,43.7800,1
210,25,5.8380,0
211,1,18.7630,1
211,2,10.2650,1
211,3,19.2050,1
211,4,25.4820,1
211,5,26.8960,1
211,6,0.4390,1
211,7,17.8480,1
211,8,11.4460,1
211,9,17.8990,1
211,10,16.5000,1
211,11,17.5680,1
211,12,22.5750,1
211,13,0.5500,1
211,14,3.7620,1
211,15,15.8280,1
211,16,15.0150,1
211,17,29.2080,1
211,18,16.2140,1
211,19,8.9260,1
211,20,23.3980,1
211,21,50.3870,1
211,22,13.0680,1
211,23,0.6600,1
211,24,18.9240,1
211,25,7.1420,1
211,26,18.0040,0
212,1,14.3690,1
212,2,2.1060,1
212,3,24.3000,1
212,4,120.2960,0
213,1,33.7200,1
213,2,3.9960,1
213,3,58.0210,1
213,4,26.1030,1
213,5,0.8280,1
213,6,32.3930,1
213,7,12.2540,1
213,8,18.4970,1
213,9,10.7410,1
213,10,0.1320,1
213,11,16.9870,1
213,12,17.7510,1
213,13,20.0090,1
213,14,0.1580,1
213,15,11.4000,1
213,16,18.2080,1
213,17,30.2700,1
213,18,28.3170,1
213,19,0.1480,1
213,20,29.7860,1
213,21,48.2590,1
213,22,43.1180,1
213,23,0.2790,1
213,24,9.6230,1
213,25,4.9100,1
213,26,11.6630,1
213,27,0.1520,1
213,28,55.0580,1
213,29,5.3780,1
213,30,1.2670,0
214,1,22.3600,1
214,2,52.8030,1
214,3,11.4590,1
214,4,35.7830,1
214,5,3.7760,1
214,6,2.0650,1
214,7,14.8110,1
214,8,22.6610,1
214,9,16.1430,1
214,10,12.9050,1
214,11,3.0330,1
214,12,10.1180,1
214,13,12.0420,1
214,14,46.8470,1
214,15,10.8190,1
214,16,24.5080,1
214,17,24.0040,1
214,18,7.5700,1
214,19,4.2620,1
214,20,41.4480,1
214,21,5.6450,1
214,22,6.6700,1
214,23,31.0340,1
214,24,13.6810,1
214,25,4.1780,1
214,26,21.4220,1
214,27,0.1790,0
215,1,51.3920,1
215,2,23.3900,1
215,3,1.3910,1
215,4,23.0190,1
215,5,35.2860,1
215,6,52.8890,1
215,7,0.1530,1
215,8,4.0990,1
215,9,0.1190,1
215,10,28.0120,1
215,11,22.1950,1
215,12,24.6770,1
215,13,58.8060,1
215,14,35.9740,1
215,15,1.0180,1
215,16,0.0690,1
215,17,5.7220,1
215,18,5.3630,1
215,19,8.0660,1
215,20,31.2260,0
216,1,24.9200,1
216,2,60.2440,1
216,3,13.2680,1
216,4,36.2760,1
216,5,11.4300,1
216,6,8.8850,1
216,7,19.9660,1
216,8,25.8980,1
216,9,30.0090,1
216,10,37.1920,1
216,11,9.7750,1
216,12,16.0330,1
216,13,13.0710,1
216,14,24.7860,1
216,15,26.4440,1
216,16,32.5580,1
216,17,0.1510,1
216,18,79.9520,0
217,1,1.7130,1
217,2,14.3170,1
217,3,35.7380,1
217,4,21.1820,1
217,5,10.0000,1
217,6,7.2150,1
217,7,0.2770,1
217,8,47.0150,1
217,9,10.4410,1
217,10,1.5980,1
217,11,17.0270,1
217,12,8.9740,1
217,13,12.3700,1
217,14,9.5690,1
217,15,5.9780,1
217,16,16.3840,1
217,17,9.5470,1
217,18,24.0020,1
217,19,25.2510,1
217,20,11.0830,1
217,21,17.3390,1
217,22,8.8540,1
217,23,26.3410,1
217,24,0.1470,0
218,1,35.8480,1
218,2,32.8980,1
218,3,26.4380,1
218,4,12.2930,1
218,5,23.9800,1
218,6,21.9530,1
218,7,4.1720,1
218,8,8.6830,1
218,9,3.7390,1
218,10,28.0630,1
218,11,0.1990,1
218,12,18.3800,1
218,13,14.4350,1
218,14,3.9540,1
218,15,15.1350,1
218,16,10.5110,1
218,17,0.6560,1
218,18,10.9300,1
218,19,14.2090,1
218,20,9.2430,1
218,21,36.3400,1
218,22,0.2010,1
218,23,9.8750,1
218,24,5.1550,1
218,25,62.5270,0
219,1,3.9970,1
219,2,9.3420,1
219,3,34.0210,1
219,4,27.1120,1
219,5,41.1460,1
219,6,21.2830,1
219,7,7.7610,1
219,8,1.3910,1
219,9,34.3920,1
219,10,8.7860,1
219,11,14.7360,1
219,12,6.6560,1
219,13,16.3750,1
219,14,10.1880,1
219,15,36.0370,1
219,16,23.6970,1
219,17,20.8310,1
219,18,4.4020,1
219,19,9.2100,1
219,20,12.9490,1
219,21,14.0930,1
219,22,4.8790,1
219,23,4.2060,1
219,24,2.1470,0
220,1,0.0990,1
220,2,9.7260,1
220,3,0.5350,1
220,4,29.3800,1
220,5,4.0780,1
220,6,9.1950,1
220,7,19.5860,1
220,8,49.8060,1
220,9,4.4350,1
220,10,2.2660,1
220,11,31.9400,1
220,12,45.5370,1
220,13,20.0990,1
220,14,12.5610,1
220,15,29.8830,1
220,16,33.1420,1
220,17,3.0580,1
220,18,9.9620,1
220,19,18.4400,1
220,20,40.5070,1
220,21,0.5070,1
220,22,2.8240,1
220,23,21.3950,1
220,24,11.0710,0
221,1,0.9470,1
221,2,15.6110,1
221,3,38.5040,1
221,4,29.3040,1
221,5,0.6110,1
221,6,13.8440,1
221,7,18.1910,1
221,8,0.2160,1
221,9,6.6440,1
221,10,1.3440,1
221,11,32.2000,1
221,12,19.7070,1
221,13,29.0950,1
221,14,0.3930,1
221,15,10.0530,1
221,16,27.6130,1
221,17,19.4510,1
221,18,11.8030,1
221,19,24.0730,1
221,20,11.0110,1
221,21,14.6220,1
221,22,16.6690,1
221,23,24.3750,1
221,24,20.9630,1
221,25,7.6450,1
221,26,0.5670,1
221,27,4.5590,1
221,28,11.2160,1
221,29,2.0220,1
221,30,23.7070,0
222,1,24.1360,1
222,2,10.5970,1
222,3,29.1240,1
222,4,43.9750,1
222,5,12.9580,1
222,6,13.2140,1
222,7,0.5510,1
222,8,11.7550,1
222,9,18.2570,1
222,10,54.4380,1
222,11,20.8330,1
222,12,17.6670,1
222,13,15.7850,1
222,14,5.9730,1
222,15,18.9880,1
222,16,9.2660,1
222,17,17.2800,1
222,18,6.1410,1
222,19,3.3340,1
222,20,72.9330,0
223,1,12.8020,1
223,2,3.9170,1
223,3,52.9830,1
223,4,13.5780,1
223,5,11.0930,1
223,6,17.6260,1
223,7,19.5250,1
223,8,19.6500,1
223,9,3.8170,1
223,10,48.7490,1
223,11,17.0300,1
223,12,6.5640,1
223,13,0.3030,1
223,14,23.9800,1
223,15,3.6750,1
223,16,0.0900,1
223,17,0.6200,1
223,18,16.2880,1
223,19,97.4110,0
224,1,45.0220,1
224,2,1.2000,1
224,3,3.3910,1
224,4,32.4210,1
224,5,38.5950,1
224,6,35.9300,1
224,7,0.1370,1
224,8,26.8410,1
224,9,12.6430,1
224,10,18.1030,1
224,11,7.3920,1
224,12,29.2540,1
224,13,1.5260,1
224,14,10.2350,1
224,15,59.2170,1
224,16,10.6640,1
224,17,24.5700,0
225,1,26.0290,1
225,2,26.1990,1
225,3,32.8880,1
225,4,18.2670,1
225,5,13.1800,1
225,6,9.4020,1
225,7,5.6900,1
225,8,5.4620,1
225,9,0.1300,0
226,1,3.5900,1
226,2,32.1920,1
226,3,0.2650,1
226,4,2.7130,1
226,5,11.0910,1
226,6,8.7960,1
226,7,7.9620,1
226,8,6.6610,1
226,9,50.1190,1
226,10,43.7020,1
226,11,13.5840,1
226,12,10.0560,1
226,13,13.5320,1
226,14,8.5650,1
226,15,18.5500,1
226,16,3.7380,1
226,17,12.5250,1
226,18,35.3540,1
226,19,93.0810,0
227,1,2.6700,1
227,2,8.8030,1
227,3,8.4410,1
227,4,9.2640,1
227,5,31.5020,1
227,6,17.8800,1
227,7,22.0920,1
227,8,19.9150,1
227,9,6.5120,1
227,10,44.7700,1
227,11,11.7370,1
227,12,36.7650,1
227,13,5.0340,1
227,14,29.3270,1
227,15,12.3980,1
227,16,25.4920,1
227,17,5.5310,1
227,18,90.3450,0
228,1,30.1020,1
228,2,10.8310,1
228,3,21.8050,1
228,4,2.4300,1
228,5,0.2210,1
228,6,26.1710,1
228,7,6.6550,1
228,8,16.5380,1
228,9,6.5370,1
228,10,15.7980,1
228,11,47.8630,1
228,12,2.4650,1
228,13,32.4450,1
228,14,0.8100,1
228,15,0.1410,0
229,1,20.5540,1
229,2,22.5630,1
229,3,35.5420,1
229,4,26.5260,1
229,5,8.7240,1
229,6,17.7400,1
229,7,15.2660,1
229,8,19.3710,1
229,9,0.5410,1
229,10,2.3650,1
229,11,3.9580,1
229,12,18.6560,1
229,13,13.3550,1
229,14,10.4480,1
229,15,16.3860,1
229,16,39.6180,1
229,17,0.7110,1
229,18,6.9210,1
229,19,18.7460,1
229,20,2.2840,1
229,21,42.8440,1
229,22,5.5900,1
229,23,16.9450,1
229,24,0.5130,1
229,25,5.9370,1
229,26,78.9550,0
230,1,17.2860,1
230,2,8.7040,1
230,3,0.7590,1
230,4,11.5960,1
230,5,13.5000,1
230,6,3.1480,1
230,7,3.8800,1
230,8,26.3400,1
230,9,18.8420,1
230,10,0.2190,1
230,11,39.0380,1
230,12,31.6730,1
230,13,2.9760,1
230,14,11.2250,1
230,15,0.3810,1
230,16,16.2440,1
230,17,14.6200,1
230,18,2.9060,1
230,19,19.4210,1
230,20,10.0380,1
230,21,36.4320,1
230,22,0.5350,1
230,23,16.9260,1
230,24,19.5750,1
230,25,9.5350,1
230,26,3.6530,1
230,27,8.5940,1
230,28,0.9130,1
230,29,62.1200,1
230,30,0.5230,0
231,1,32.6280,1
231,2,3.4020,1
231,3,29.6690,1
231,4,3.1040,1
231,5,18.2290,1
231,6,11.1350,1
231,7,19.2640,1
231,8,17.1090,1
231,9,0.1940,1
231,10,30.5020,1
231,11,26.5700,1
231,12,43.1950,1
231,13,35.6410,1
231,14,23.5000,1
231,15,0.3390,1
231,16,33.8580,1
231,17,42.5700,1
231,18,26.6450,1
231,19,25.3370,1
231,20,5.8000,1
231,21,2.4270,1
231,22,0.2060,1
231,23,12.8120,1
231,24,44.5130,1
231,25,4.5250,1
231,26,4.5760,1
231,27,1.8760,1
231,28,2.1690,0
232,1,8.8460,1
232,2,31.4030,1
232,3,0.8950,1
232,4,6.6800,1
232,5,29.9050,1
232,6,14.5920,1
232,7,6.7710,1
232,8,24.4330,1
232,9,29.3040,1
232,10,0.2760,1
232,11,17.6680,1
232,12,14.4570,1
232,13,40.4590,1
232,14,20.4370,1
232,15,29.2420,1
232,16,18.1960,1
232,17,18.5160,1
232,18,7.3050,1
232,19,41.5720,1
232,20,12.0110,1
232,21,0.3520,1
232,22,17.6580,1
232,23,0.1340,0
233,1,16.4640,1
233,2,49.9230,1
233,3,26.0090,1
233,4,37.7730,1
233,5,0.1620,1
233,6,28.6160,1
233,7,35.7640,1
233,8,17.5540,1
233,9,1.2740,1
233,10,0.3920,1
233,11,36.6020,1
233,12,37.3340,1
233,13,9.7960,1
233,14,16.8960,1
233,15,6.9330,1
233,16,34.1300,1
233,17,10.7340,1
233,18,18.8840,1
233,19,3.7860,1
233,20,78.2230,0
234,1,8.6740,1
234,2,5.4330,1
234,3,34.8340,1
234,4,3.3190,1
234,5,19.1980,1
234,6,35.5440,1
234,7,5.7680,1
234,8,59.4880,1
234,9,7.8320,1
234,10,1.7700,1
234,11,0.1580,1
234,12,45.9110,1
234,13,7.3660,1
234,14,0.7820,1
234,15,23.4060,1
234,16,3.4190,1
234,17,20.2660,1
234,18,1.3070,1
234,19,53.9700,1
234,20,9.8020,1
234,21,6.3640,1
234,22,0.8770,1
234,23,0.6840,1
234,24,12.0880,1
234,25,18.9320,1
234,26,0.1410,0
235,1,38.7000,1
235,2,20.1200,1
235,3,29.2010,1
235,4,21.7080,1
235,5,13.1200,1
235,6,6.9220,1
235,7,2.1980,1
235,8,5.4270,1
235,9,54.1230,1
235,10,16.9720,1
235,11,25.2440,1
235,12,9.8100,1
235,13,7.3630,1
235,14,5.3430,1
235,15,24.6170,1
235,16,9.4760,1
235,17,0.1290,0
236,1,23.5320,1
236,2,21.8360,1
236,3,20.4920,1
236,4,25.0200,1
236,5,10.6820,1
236,6,29.1810,1
236,7,16.6950,1
236,8,8.0710,1
236,9,13.4170,1
236,10,44.3870,1
236,11,8.6920,1
236,12,1.6830,1
236,13,15.3720,1
236,14,12.8760,1
236,15,0.3190,0
237,1,10.7560,1
237,2,9.8570,1
237,3,43.6900,1
237,4,22.7360,1
237,5,4.6270,1
237,6,20.8720,1
237,7,2.1500,1
237,8,1.2760,1
237,9,14.0600,1
237,10,1.0590,1
237,11,31.7910,1
237,12,26.7210,1
237,13,10.2560,1
237,14,2.0320,1
237,15,21.6450,1
237,16,17.7460,1
237,17,31.9440,1
237,18,36.3790,1
237,19,1.2630,1
237,20,19.6120,1
237,21,22.9140,1
237,22,42.6920,1
237,23,28.7440,1
237,24,10.6840,1
237,25,2.6400,1
237,26,1.6660,1
237,27,0.3510,0
238,1,30.9690,1
238,2,4.8090,1
238,3,0.3570,1
238,4,25.0200,1
238,5,37.9210,1
238,6,31.9200,1
238,7,1.6220,1
238,8,6.5280,1
238,9,22.8330,1
238,10,3.1620,1
238,11,31.0980,1
238,12,0.6240,1
238,13,19.3450,1
238,14,23.4820,1
238,15,6.3300,1
238,16,49.0260,1
238,17,13.6130,1
238,18,10.5880,1
238,19,9.3120,1
238,20,60.1010,1
238,21,20.1020,1
238,22,1.1000,1
238,23,2.6090,1
238,24,7.1670,1
238,25,0.2630,0
239,1,57.3570,1
239,2,37.1620,1
239,3,56.0070,1
239,4,21.2850,1
239,5,19.3890,1
239,6,7.0670,1
239,7,26.0750,1
239,8,25.8630,1
239,9,73.1830,1
239,10,9.5080,1
239,11,17.3680,1
239,12,16.9960,1
239,13,0.3200,0
240,1,6.1690,1
240,2,0.0960,1
240,3,22.6300,1
240,4,13.5960,1
240,5,29.2150,1
240,6,18.1140,1
240,7,0.2590,1
240,8,7.6210,1
240,9,10.1140,1
240,10,34.3810,1
240,11,29.5960,1
240,12,29.1240,1
240,13,10.5050,1
240,14,6.4400,1
240,15,20.3780,1
240,16,12.1380,1
240,17,2.4850,1
240,18,12.3210,1
240,19,10.3950,1
240,20,9.7580,1
240,21,21.5510,1
240,22,4.0900,1
240,23,61.0700,0
241,1,5.5420,1
241,2,10.9960,1
241,3,22.2340,1
241,4,21.0970,1
241,5,20.6330,1
241,6,14.0380,1
241,7,59.0830,1
241,8,35.2240,1
241,9,42.0260,1
241,10,26.8620,1
241,11,20.4680,1
241,12,14.3100,1
241,13,15.9560,1
241,14,14.2480,1
241,15,10.1630,1
241,16,14.9570,1
241,17,2.4900,1
241,18,2.6300,1
241,19,0.1240,0
242,1,35.1430,1
242,2,1.5850,1
242,3,12.6040,1
242,4,7.9170,1
242,5,17.2860,1
242,6,14.4750,1
242,7,26.7950,1
242,8,2.1740,1
242,9,10.0070,1
242,10,8.3070,1
242,11,24.2210,1
242,12,0.1550,0
243,1,4.5820,1
243,2,10.3260,1
243,3,15.9380,1
243,4,28.0010,1
243,5,0.2230,1
243,6,49.8390,1
243,7,26.5350,1
243,8,21.7120,1
243,9,1.9480,1
243,10,7.3130,1
243,11,47.7570,1
243,12,14.2250,1
243,13,8.9750,1
243,14,22.7060,1
243,15,9.9430,1
243,16,29.0540,1
243,17,48.4370,1
243,18,7.2560,1
243,19,5.0810,1
243,20,1.1480,1
243,21,3.5200,1
243,22,12.2610,1
243,23,7.3070,1
243,24,7.0920,1
243,25,20.6020,1
243,26,8.0240,1
243,27,4.5890,1
243,28,5.2910,0
244,1,0.1390,1
244,2,27.5540,1
244,3,0.5680,1
244,4,24.0780,1
244,5,29.6000,1
244,6,20.6450,1
244,7,6.6640,1
244,8,25.2190,1
244,9,24.3370,1
244,10,6.0080,1
244,11,14.9400,1
244,12,23.1680,1
244,13,15.2460,1
244,14,9.1190,1
244,15,35.0400,1
244,16,0.6250,1
244,17,31.8680,1
244,18,0.6410,1
244,19,7.9930,1
244,20,32.9770,1
244,21,16.4620,1
244,22,12.2090,1
244,23,4.1800,1
244,24,4.6040,1
244,25,0.3270,1
244,26,9.5100,1
244,27,10.3170,1
244,28,3.9100,1
244,29,14.0090,0
245,1,0.1620,1
245,2,29.5440,1
245,3,7.8400,1
245,4,1.4080,1
245,5,5.0130,1
245,6,30.0260,1
245,7,18.3490,1
245,8,33.3030,1
245,9,26.5810,1
245,10,19.4140,1
245,11,14.9770,1
245,12,6.9670,1
245,13,51.1660,1
245,14,0.4620,1
245,15,9.6300,1
245,16,74.6750,1
245,17,37.3170,1
245,18,8.6190,1
245,19,13.8000,1
245,20,7.3300,1
245,21,0.4270,1
245,22,28.9410,0
246,1,10.1790,1
246,2,10.4850,1
246,3,22.9930,1
246,4,17.2440,1
246,5,7.6730,1
246,6,34.7440,1
246,7,26.5370,1
246,8,3.5020,1
246,9,0.5800,1
246,10,16.9710,1
246,11,5.5250,1
246,12,13.2970,1
246,13,11.1090,1
246,14,20.7680,1
246,15,0.3900,1
246,16,6.2620,1
246,17,16.7760,1
246,18,10.3010,1
246,19,6.6730,1
246,20,26.9230,1
246,21,19.4960,1
246,22,51.6070,1
246,23,74.0230,1
246,24,7.7970,1
246,25,8.1110,1
246,26,8.9440,1
246,27,10.1560,1
246,28,2.8970,0
247,1,5.6790,1
247,2,16.7700,1
247,3,26.1120,1
247,4,46.7550,1
247,5,12.5140,1
247,6,19.3260,1
247,7,8.4330,1
247,8,0.1800,1
247,9,16.6390,1
247,10,25.9810,1
247,11,15.0460,1
247,12,44.7300,1
247,13,2.5420,1
247,14,18.7100,1
247,15,0.4500,1
247,16,23.8630,1
247,17,20.3890,1
247,18,12.7180,1
247,19,6.6080,1
247,20,0.1950,1
247,21,0.1410,0
248,1,11.6210,1
248,2,11.8310,1
248,3,30.7280,1
248,4,0.1160,1
248,5,33.5950,1
248,6,6.5690,1
248,7,21.9600,1
248,8,6.4420,1
248,9,36.5000,1
248,10,9.4460,1
248,11,14.9690,1
248,12,41.7690,1
248,13,15.3670,1
248,14,8.8680,1
248,15,13.0500,1
248,16,28.0280,1
248,17,22.0160,1
248,18,0.1630,0
249,1,21.2320,1
249,2,39.1070,1
249,3,20.2240,1
249,4,13.5130,1
249,5,19.3400,1
249,6,14.1900,1
249,7,45.8570,1
249,8,39.4180,1
249,9,9.5370,1
249,10,10.5630,1
249,11,12.7180,1
249,12,32.0990,1
249,13,8.5050,1
249,14,17.1640,1
249,15,18.2950,1
249,16,41.6950,1
249,17,8.3870,1
249,18,13.0830,1
249,19,6.7270,1
249,20,0.1980,1
249,21,4.0290,1
249,22,18.0990,1
249,23,3.9790,1
249,24,1.2990,1
249,25,5.9050,1
249,26,8.9610,1
249,27,11.7960,1
249,28,0.2780,0
250,1,0.6430,1
250,2,34.4740,1
250,3,27.8330,1
250,4,16.1730,1
250,5,16.9150,1
250,6,34.7310,1
250,7,0.5780,1
250,8,1.2000,1
250,9,15.0540,1
250,10,10.0330,1
250,11,18.9830,1
250,12,24.1660,1
250,13,31.7530,1
250,14,5.7860,1
250,15,0.5280,1
250,16,34.9590,1
250,17,7.6490,1
250,18,16.5800,1
250,19,13.0490,1
250,20,5.1080,1
250,21,17.1150,1
250,22,7.7050,1
250,23,25.3070,1
250,24,52.8850,1
250,25,9.3160,1
250,26,10.6480,1
250,27,0.5470,1
250,28,5.0380,0
251,1,32.5350,1
251,2,53.8700,1
251,3,34.3640,1
251,4,17.5590,1
251,5,0.1250,1
251,6,20.4640,1
251,7,29.0350,1
251,8,5.7680,1
251,9,15.2570,1
251,10,0.1990,1
251,11,5.7820,1
251,12,23.2830,1
251,13,34.6890,1
251,14,9.7760,1
251,15,5.9670,1
251,16,8.8060,1
251,17,3.8840,1
251,18,7.2850,1
251,19,18.4250,1
251,20,4.8280,1
251,21,0.1190,1
251,22,8.9920,1
251,23,7.1050,0
252,1,39.9130,1
252,2,28.4360,1
252,3,18.0300,1
252,4,15.9560,1
252,5,12.0090,1
252,6,23.1770,1
252,7,14.9910,1
252,8,32.5950,1
252,9,20.7360,1
252,10,13.4540,1
252,11,13.7520,1
252,12,0.9780,1
252,13,9.0030,1
252,14,18.8230,1
252,15,0.2240,0
253,1,21.6210,1
253,2,17.8850,1
253,3,21.3210,1
253,4,21.5790,1
253,5,22.8010,1
253,6,17.9770,1
253,7,10.8430,1
253,8,10.4180,1
253,9,24.9770,1
253,10,19.0610,1
253,11,12.8720,1
253,12,22.6280,1
253,13,2.3050,1
253,14,4.7580,1
253,15,17.3950,1
253,16,10.8160,1
253,17,24.0940,1
253,18,5.6480,1
253,19,12.0640,1
253,20,2.0240,1
253,21,2.6050,1
253,22,6.6900,1
253,23,24.3510,1
253,24,0.5780,1
253,25,20.1250,1
253,26,5.3150,1
253,27,43.1550,1
253,28,34.4510,0
254,1,15.0720,1
254,2,56.1100,1
254,3,19.1960,1
254,4,2.8190,1
254,5,19.5250,1
254,6,21.3010,1
254,7,5.4900,1
254,8,12.7300,1
254,9,31.4750,1
254,10,14.3220,1
254,11,37.2270,1
254,12,8.1140,1
254,13,25.3050,1
254,14,25.2270,1
254,15,15.1990,1
254,16,11.4120,1
254,17,16.2290,1
254,18,34.6120,1
254,19,44.2350,1
254,20,17.0530,1
254,21,7.1930,1
254,22,3.0970,1
254,23,9.3180,1
254,24,0.2230,1
254,25,21.9750,1
254,26,7.9930,1
254,27,22.3080,0
255,1,16.4460,1
255,2,11.9630,1
255,3,35.5500,1
255,4,53.0680,1
255,5,17.6390,1
255,6,15.2340,1
255,7,30.3000,1
255,8,35.2910,1
255,9,5.6090,1
255,10,54.4490,1
255,11,9.8480,1
255,12,24.3390,1
255,13,9.9960,1
255,14,11.7940,1
255,15,0.5610,1
255,16,13.2230,1
255,17,11.0180,1
255,18,1.0010,1
255,19,22.5040,1
255,20,41.6130,1
255,21,0.2000,0
256,1,17.3690,1
256,2,18.0580,1
256,3,32.5080,1
256,4,16.7910,1
256,5,36.2580,1
256,6,11.7060,1
256,7,18.8840,1
256,8,8.1610,1
256,9,1.5660,1
256,10,45.4780,1
256,11,30.8700,1
256,12,5.8930,1
256,13,0.1610,1
256,14,10.9960,1
256,15,51.2680,1
256,16,0.0960,1
256,17,92.4470,0
257,1,40.9730,1
257,2,25.2010,1
257,3,39.0980,1
257,4,7.8940,1
257,5,1.1810,1
257,6,34.5270,1
257,7,0.0950,1
257,8,1.4410,1
257,9,17.8280,1
257,10,23.7030,1
257,11,3.0370,1
257,12,6.3740,1
257,13,9.5640,1
257,14,2.3960,1
257,15,13.9670,1
257,16,32.1140,1
257,17,16.7140,1
257,18,0.1010,1
257,19,14.1900,1
257,20,9.3350,1
257,21,11.2010,1
257,22,6.9580,1
257,23,8.9500,1
257,24,5.4880,1
257,25,8.8910,1
257,26,4.2090,1
257,27,5.8400,1
257,28,40.4060,1
257,29,3.3510,1
257,30,0.6980,1
257,31,0.0740,1
257,32,55.0490,1
257,33,6.2070,0
258,1,48.2690,1
258,2,4.2610,1
258,3,18.8570,1
258,4,0.9000,1
258,5,37.9660,1
258,6,32.0250,1
258,7,13.9800,1
258,8,34.3880,1
258,9,21.1700,1
258,10,13.0880,1
258,11,5.9030,1
258,12,35.6570,1
258,13,31.5040,1
258,14,10.2350,1
258,15,4.4750,1
258,16,48.2400,1
258,17,7.1520,1
258,18,1.8750,1
258,19,21.7720,1
258,20,7.4710,1
258,21,38.4540,0
259,1,14.6840,1
259,2,24.9310,1
259,3,21.2030,1
259,4,16.9670,1
259,5,6.9950,1
259,6,19.6730,1
259,7,13.1570,1
259,8,25.8440,1
259,9,9.5680,1
259,10,31.8200,1
259,11,14.4680,1
259,12,1.6930,1
259,13,8.9610,1
259,14,10.0440,1
259,15,18.2430,1
259,16,0.4490,1
259,17,14.3900,1
259,18,11.2210,1
259,19,3.9400,1
259,20,9.2340,1
259,21,13.5670,1
259,22,0.2510,0
260,1,20.6340,1
260,2,34.3440,1
260,3,40.9630,1
260,4,20.6350,1
260,5,11.8030,1
260,6,24.9980,1
260,7,16.6860,1
260,8,1.7280,1
260,9,32.8320,1
260,10,4.0740,1
260,11,3.2040,1
260,12,26.7280,1
260,13,26.0760,1
260,14,31.1630,1
260,15,4.4010,1
260,16,1.2600,1
260,17,28.0640,1
260,18,71.7880,1
260,19,79.7540,1
260,20,20.6920,0
261,1,38.1270,1
261,2,24.2920,1
261,3,22.1250,1
261,4,28.0840,1
261,5,8.6250,1
261,6,21.0880,1
261,7,17.5090,1
261,8,10.3050,1
261,9,50.3920,1
261,10,19.2560,1
261,11,11.9620,1
261,12,11.2210,1
261,13,11.1250,1
